	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
3038	PB.10326.1|HQ_sampleytBMi1Qu|cb6593_c0/f2p3/1989:1-1989(+)|HQ_sampleytBMi1Qu|cb6593_c0/f2p3/1989	6945.ISCW013040-PA	4.9999999999999994e-120	437.2					artNOG[6]	0351R@artNOG,09XPZ@biNOG,0V8MN@meNOG,0YC1K@NOG,13J04@opiNOG,KOG2377@euNOG	NA|NA|NA	S	Colon cancer-associated protein Mic1-like	Function Unknown
3039	PB.10328.1|HQ_sampleytBMi1Qu|cb659_c0/f2p1/2435:1-2435(+)|HQ_sampleytBMi1Qu|cb659_c0/f2p1/2435	6945.ISCW018611-PA	1.4999999999999992e-203	714.9		GO:0000278,GO:0000280,GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005682,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006396,GO:0006397,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007049,GO:0007067,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0010467,GO:0010468,GO:0016043,GO:0016070,GO:0016071,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0019439,GO:0019637,GO:0019693,GO:0022402,GO:0030529,GO:0030532,GO:0031323,GO:0032991,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043484,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0048024,GO:0048285,GO:0050684,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0055086,GO:0060255,GO:0065007,GO:0070035,GO:0071011,GO:0071013,GO:0071704,GO:0071840,GO:0072521,GO:0072523,GO:0080090,GO:0090304,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K12854		artNOG[6]	031ZW@artNOG,09XHN@biNOG,0V8FP@meNOG,12QFR@opiNOG,COG1204@NOG,KOG0952@euNOG	NA|NA|NA	A	U5 small nuclear ribonucleoprotein 200 kDa	RNA processing and modification
3040	PB.10332.1|HQ_sampleytBMi1Qu|cb6603_c0/f2p1/1541:1-1541(+)|HQ_sampleytBMi1Qu|cb6603_c0/f2p1/1541	6945.ISCW005544-PA	3.4999999999999997e-84	317.8		GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0009055,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	K07426,K07427,K15001,K15007		opiNOG[43]	12PHR@opiNOG,COG2124@NOG,KOG0157@euNOG	NA|NA|NA	Q	Cytochrome p450	Secondary Structure
3041	PB.10340.1|HQ_sampleytBMi1Qu|cb6616_c0/f17p2/965:1-965(+)|HQ_sampleytBMi1Qu|cb6616_c0/f17p2/965	6945.ISCW004488-PA	2.1000000000000002e-10	72.0					artNOG[6]	0397Y@artNOG,09ZCS@biNOG,0V74J@meNOG,120B0@NOG,12UDC@opiNOG,KOG4253@euNOG	NA|NA|NA	U	CHD5-like protein	Intracellular trafficking and secretion
3042	PB.10341.1|HQ_sampleytBMi1Qu|cb6617_c0/f2p0/1954:1-1954(+)|HQ_sampleytBMi1Qu|cb6617_c0/f2p0/1954	6945.ISCW004208-PA	2.1999999999999997e-139	501.5			K12373		artNOG[6]	034Y1@artNOG,09XUT@biNOG,0V8SG@meNOG,12QRR@opiNOG,COG3525@NOG,KOG2499@euNOG	NA|NA|NA	G	beta-hexosaminidase	Carbohydrate metabolism and transport
3043	PB.10342.1|HQ_sampleytBMi1Qu|cb6618_c9/f10p3/1868:1-1868(+)|HQ_sampleytBMi1Qu|cb6618_c9/f10p3/1868	6945.ISCW000019-PA	2.1999999999999988e-197	694.1			K18166		artNOG[6]	0355Q@artNOG,09XHX@biNOG,0V8FZ@meNOG,0XNXW@NOG,13GCM@opiNOG,KOG2853@euNOG	NA|NA|NA	S	oxidoreductase activity	Function Unknown
3044	PB.10344.1|HQ_sampleytBMi1Qu|cb6622_c0/f6p0/1966:1-1966(+)|HQ_sampleytBMi1Qu|cb6622_c0/f6p0/1966	6945.ISCW013554-PA	5.199999999999999e-133	480.3		GO:0000003,GO:0003008,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006810,GO:0006811,GO:0006812,GO:0007600,GO:0007601,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009584,GO:0009605,GO:0009628,GO:0009987,GO:0015893,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0018117,GO:0018175,GO:0019098,GO:0019538,GO:0022414,GO:0032501,GO:0036211,GO:0042221,GO:0042493,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0044699,GO:0044702,GO:0044704,GO:0044707,GO:0044708,GO:0044765,GO:0045117,GO:0050877,GO:0050896,GO:0050906,GO:0050908,GO:0050953,GO:0050962,GO:0051179,GO:0051234,GO:0051606,GO:0051608,GO:0070566,GO:0070733,GO:0071702,GO:0071704,GO:0071705,GO:0071944			artNOG[6]	033M4@artNOG,09V4F@biNOG,0V4GW@meNOG,12TAU@opiNOG,COG3177@NOG,KOG3824@euNOG	NA|NA|NA	S	Adenylyltransferase that mediates the addition of adenosine 5'-monophosphate (AMP) to specific residues of target proteins	Function Unknown
3045	PB.10345.1|HQ_sampleytBMi1Qu|cb6623_c0/f2p0/1977:1-1977(+)|HQ_sampleytBMi1Qu|cb6623_c0/f2p0/1977	6945.ISCW014604-PA	1.6e-22	113.2			K00993,K06943,K13644	ETHAPT1801819Z,ETHAPT18111Z1819Z,ETHAPT1819Z1819Z	euNOG[57]	COG5050@NOG,KOG2877@euNOG	NA|NA|NA	I	phosphotransferase 1	Lipid metabolism
3046	PB.10356.1|HQ_sampleytBMi1Qu|cb6642_c0/f14p5/1804:1-1804(+)|HQ_sampleytBMi1Qu|cb6642_c0/f14p5/1804	6945.ISCW007133-PA	2.5999999999999994e-51	208.8			K14999,K15005		artNOG[6]	039SN@artNOG,0A46R@biNOG,0V9SY@meNOG,12P50@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
3047	PB.10357.1|HQ_sampleytBMi1Qu|cb6642_c1/f2p2/1655:1-1655(+)|HQ_sampleytBMi1Qu|cb6642_c1/f2p2/1655	6945.ISCW007133-PA	5.799999999999998e-101	373.6			K14999,K15005		artNOG[6]	039SN@artNOG,0A46R@biNOG,0V9SY@meNOG,12P50@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
3048	PB.10359.1|HQ_sampleytBMi1Qu|cb6642_c3/f2p1/1546:1-1546(+)|HQ_sampleytBMi1Qu|cb6642_c3/f2p1/1546	6945.ISCW007133-PA	1.8999999999999997e-101	375.2			K14999,K15005		artNOG[6]	039SN@artNOG,0A46R@biNOG,0V9SY@meNOG,12P50@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
3049	PB.10360.1|HQ_sampleytBMi1Qu|cb6643_c2/f2p3/1311:1-1311(+)|HQ_sampleytBMi1Qu|cb6643_c2/f2p3/1311	6945.ISCW022251-PA	3.2999999999999995e-99	367.5		GO:0000003,GO:0002119,GO:0002164,GO:0003674,GO:0003824,GO:0004091,GO:0007275,GO:0008150,GO:0008152,GO:0009790,GO:0009791,GO:0009792,GO:0016787,GO:0016788,GO:0032501,GO:0032502,GO:0040007,GO:0044699,GO:0044707,GO:0044767,GO:0048856,GO:0052689	K01044,K01049,K01050,K01063,K03927		meNOG[21]	09T8E@biNOG,0V47D@meNOG,1318D@opiNOG,COG2272@NOG,KOG1516@euNOG	NA|NA|NA	T	Carboxylesterase	Signal Transduction
3050	PB.10362.1|HQ_sampleytBMi1Qu|cb6647_c0/f22p3/1969:1-1969(+)|HQ_sampleytBMi1Qu|cb6647_c0/f22p3/1969	6945.ISCW005341-PA	1.6999999999999995e-144	518.5		GO:0003674,GO:0005085,GO:0008150,GO:0019222,GO:0030234,GO:0030695,GO:0050789,GO:0050790,GO:0060589,GO:0065007,GO:0065009			artNOG[6]	03HGN@artNOG,0B4GJ@biNOG,0WGZR@meNOG,0YV9P@NOG,13D3R@opiNOG,KOG3417@euNOG	NA|NA|NA	T	RasGEF	Signal Transduction
3051	PB.10369.1|HQ_sampleytBMi1Qu|cb6659_c0/f4p0/1608:1-1608(+)|HQ_sampleytBMi1Qu|cb6659_c0/f4p0/1608	7159.AAEL011306-PA	2.7999999999999996e-129	467.6					artNOG[6]	032KP@artNOG,09UB8@biNOG,0SPGV@inNOG,0V5AD@meNOG,0ZSC1@NOG,12NND@opiNOG,KOG2643@euNOG	NA|NA|NA	P	EFh	Inorganic ion transport and metabolism
3052	PB.10378.1|HQ_sampleytBMi1Qu|cb6682_c0/f7p0/1954:1-1954(+)|HQ_sampleytBMi1Qu|cb6682_c0/f7p0/1954	6945.ISCW006592-PA	3.3999999999999994e-52	211.8		GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0005324,GO:0006810,GO:0006811,GO:0006820,GO:0006869,GO:0008150,GO:0008152,GO:0010876,GO:0015245,GO:0015711,GO:0015718,GO:0015849,GO:0015908,GO:0015909,GO:0016207,GO:0016405,GO:0016874,GO:0016877,GO:0016878,GO:0022892,GO:0033036,GO:0044699,GO:0044765,GO:0046942,GO:0051179,GO:0051234,GO:0071702			meNOG[21]	0ACMQ@biNOG,0VQEC@meNOG,143EP@opiNOG,COG0318@NOG,KOG1176@euNOG	NA|NA|NA	I	4-coumarate-CoA ligase activity	Lipid metabolism
3053	PB.10383.1|HQ_sampleytBMi1Qu|cb6704_c0/f5p0/1460:1-1460(+)|HQ_sampleytBMi1Qu|cb6704_c0/f5p0/1460	12957.ACEP_00004048-PA	2.899999999999999e-109	401.0	CBC	GO:0000214,GO:0000394,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006388,GO:0006396,GO:0006399,GO:0006725,GO:0006807,GO:0007275,GO:0007399,GO:0008033,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0022008,GO:0030154,GO:0032501,GO:0032502,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0046483,GO:0048731,GO:0048856,GO:0048869,GO:0071704,GO:0090304,GO:1901360	K14399		artNOG[6]	035RM@artNOG,09V2G@biNOG,0S5BU@hymNOG,0SSG8@inNOG,0V5TB@meNOG,12NXU@opiNOG,COG5623@NOG,KOG2749@euNOG	NA|NA|NA	A	Pre-mRNA cleavage complex II protein Clp1	RNA processing and modification
3054	PB.10384.1|HQ_sampleytBMi1Qu|cb6705_c9/f12p0/1931:1-1931(+)|HQ_sampleytBMi1Qu|cb6705_c9/f12p0/1931	7955.ENSDARP00000031210	1.1999999999999998e-137	495.7	GNS		K01137		fiNOG[1]	0A1BE@biNOG,0DPIW@chorNOG,0N47T@fiNOG,0VBNW@meNOG,12QWY@opiNOG,1CYHJ@veNOG,COG3119@NOG,KOG3731@euNOG	NA|NA|NA	G	glucosamine (N-acetyl)-6-sulfatase	Carbohydrate metabolism and transport
3055	PB.10385.1|HQ_sampleytBMi1Qu|cb6707_c0/f7p1/1967:1-1967(+)|HQ_sampleytBMi1Qu|cb6707_c0/f7p1/1967	7237.FBpp0282746	3.2000000000000003e-10	72.4		GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0022008,GO:0030154,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044763,GO:0048731,GO:0048856,GO:0048869	K14768		artNOG[6]	0339Y@artNOG,09VHU@biNOG,0GVGA@dipNOG,0HT07@droNOG,0SQ2X@inNOG,0VA7E@meNOG,0XP5D@NOG,12RUD@opiNOG,KOG1272@euNOG	NA|NA|NA	A	BING4CT	RNA processing and modification
3056	PB.10391.1|HQ_sampleytBMi1Qu|cb6721_c0/f2p0/1939:1-1939(+)|HQ_sampleytBMi1Qu|cb6721_c0/f2p0/1939	6945.ISCW000314-PA	2.2000000000000003e-19	102.8			K08539		artNOG[6]	03AE7@artNOG,0AQW7@biNOG,0W3EC@meNOG,0XRZC@NOG,13J1Q@opiNOG,KOG3575@euNOG	NA|NA|NA	T	HOLI	Signal Transduction
3057	PB.10392.1|HQ_sampleytBMi1Qu|cb6723_c0/f3p0/1932:1-1932(+)|HQ_sampleytBMi1Qu|cb6723_c0/f3p0/1932	6945.ISCW012339-PA	6.1e-38	164.5	ACHE-1	GO:0003008,GO:0003674,GO:0003824,GO:0003990,GO:0004091,GO:0004104,GO:0005575,GO:0006066,GO:0006576,GO:0006807,GO:0007154,GO:0007267,GO:0007268,GO:0007271,GO:0008150,GO:0008152,GO:0009308,GO:0009987,GO:0016787,GO:0016788,GO:0019226,GO:0019695,GO:0023052,GO:0032501,GO:0034641,GO:0035637,GO:0042439,GO:0044106,GO:0044237,GO:0044281,GO:0044699,GO:0044700,GO:0044707,GO:0044710,GO:0044763,GO:0045202,GO:0050877,GO:0052689,GO:0071704,GO:1901564,GO:1901615	K01049		artNOG[6]	033F9@artNOG,09U6E@biNOG,0V55F@meNOG,12TED@opiNOG,COG2272@NOG,KOG4389@euNOG	NA|NA|NA	T	Acetylcholinesterase	Signal Transduction
3058	PB.10400.1|HQ_sampleytBMi1Qu|cb6747_c0/f7p0/1709:1-1709(+)|HQ_sampleytBMi1Qu|cb6747_c0/f7p0/1709	6945.ISCW016385-PA	4.5999999999999984e-77	294.3	CYP6A9	GO:0000003,GO:0002118,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0006082,GO:0006629,GO:0006631,GO:0006805,GO:0006950,GO:0006952,GO:0007610,GO:0008150,GO:0008152,GO:0009055,GO:0009266,GO:0009404,GO:0009410,GO:0009607,GO:0009617,GO:0009628,GO:0009636,GO:0009719,GO:0009987,GO:0010033,GO:0010243,GO:0014070,GO:0014074,GO:0016020,GO:0016491,GO:0016705,GO:0016713,GO:0017085,GO:0017143,GO:0018685,GO:0019098,GO:0019748,GO:0019752,GO:0022414,GO:0031000,GO:0032787,GO:0040040,GO:0042221,GO:0042742,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043279,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044702,GO:0044704,GO:0044708,GO:0044710,GO:0044763,GO:0048252,GO:0050829,GO:0050896,GO:0051704,GO:0051705,GO:0051707,GO:0051716,GO:0051791,GO:0055114,GO:0070887,GO:0071466,GO:0071704,GO:1901698	K01832,K14999		artNOG[6]	035SH@artNOG,09VC0@biNOG,0V9SY@meNOG,12P50@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
3059	PB.10403.1|HQ_sampleytBMi1Qu|cb6749_c0/f12p2/1309:1-1309(+)|HQ_sampleytBMi1Qu|cb6749_c0/f12p2/1309	6945.ISCW004209-PA	4.7999999999999976e-167	592.8	MED27	GO:0000988,GO:0000989,GO:0001076,GO:0001104,GO:0003674,GO:0003712,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009966,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010627,GO:0010646,GO:0016070,GO:0016592,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0023051,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046425,GO:0046483,GO:0048583,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:2000112,GO:2001141	K15170		artNOG[6]	0339I@artNOG,09YDW@biNOG,0IFPB@euNOG,0V9BI@meNOG,0ZHQY@NOG,12R4E@opiNOG	NA|NA|NA	K	Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors	Transcription
3060	PB.10408.1|HQ_sampleytBMi1Qu|cb6766_c0/f2p0/1139:1-1139(+)|HQ_sampleytBMi1Qu|cb6766_c0/f2p0/1139	6945.ISCW005495-PA	4.0999999999999993e-10	71.2					euNOG[57]	0JFZM@euNOG,114WF@NOG	NA|NA|NA			
3061	PB.10409.1|HQ_sampleytBMi1Qu|cb6767_c0/f3p1/1876:1-1876(+)|HQ_sampleytBMi1Qu|cb6767_c0/f3p1/1876	6945.ISCW021216-PA	1.6000000000000002e-19	103.2	MED31	GO:0000578,GO:0000988,GO:0000989,GO:0001076,GO:0001104,GO:0003002,GO:0003674,GO:0003712,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0007275,GO:0007350,GO:0007351,GO:0007389,GO:0008150,GO:0008152,GO:0008595,GO:0009058,GO:0009059,GO:0009790,GO:0009798,GO:0009880,GO:0009889,GO:0009948,GO:0009952,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016592,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0035282,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0046483,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:2000112,GO:2001141	K15153		artNOG[6]	0371Q@artNOG,0A6PV@biNOG,0VHHT@meNOG,13R5Y@opiNOG,COG5088@NOG,KOG4086@euNOG	NA|NA|NA	K	Mediator of RNA polymerase II transcription subunit	Transcription
3062	PB.10410.1|HQ_sampleytBMi1Qu|cb676_c0/f7p1/1937:1-1937(+)|HQ_sampleytBMi1Qu|cb676_c0/f7p1/1937	10116.ENSRNOP00000014275	1.1e-45	190.3	TMEM48	GO:0003674,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0006461,GO:0006810,GO:0006996,GO:0006997,GO:0006999,GO:0008104,GO:0008150,GO:0009987,GO:0012505,GO:0015031,GO:0016020,GO:0016021,GO:0016043,GO:0017056,GO:0022607,GO:0031081,GO:0031090,GO:0031224,GO:0031503,GO:0031965,GO:0031967,GO:0031975,GO:0032991,GO:0033036,GO:0034613,GO:0034622,GO:0034629,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043623,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0045184,GO:0046930,GO:0046931,GO:0051179,GO:0051234,GO:0051292,GO:0051641,GO:0051664,GO:0051668,GO:0065003,GO:0070271,GO:0070727,GO:0071702,GO:0071822,GO:0071840	K14315		maNOG[6]	0A2K2@biNOG,0DQ7M@chorNOG,0USAF@maNOG,0VDG2@meNOG,10XEC@NOG,131F4@opiNOG,18SX4@roNOG,1B2CT@spriNOG,1CZ8X@veNOG,KOG4358@euNOG	NA|NA|NA	U	Component of the nuclear pore complex (NPC), which plays a key role in de novo assembly and insertion of NPC in the nuclear envelope. Required for NPC and nuclear envelope assembly, possibly by forming a link between the nuclear envelope membrane and soluble nucleoporins, thereby anchoring the NPC in the membrane (By similarity)	Intracellular trafficking and secretion
3063	PB.10412.1|HQ_sampleytBMi1Qu|cb6773_c0/f3p2/1932:25-1612(-)|HQ_sampleytBMi1Qu|cb6588_c4/f2p8/1591	6945.ISCW015967-PA	3.1999999999999993e-189	666.8		GO:0003674,GO:0003824,GO:0004617,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0044710,GO:0055114	K00058		artNOG[6]	034WR@artNOG,0A0M1@biNOG,0VBH8@meNOG,12RXE@opiNOG,COG0111@NOG,KOG0068@euNOG	NA|NA|NA	E	ec 1.1.1.95	Amino Acid metabolism and transport
3064	PB.10418.1|HQ_sampleytBMi1Qu|cb6789_c4/f2p3/1465:1-1465(+)|HQ_sampleytBMi1Qu|cb6789_c4/f2p3/1465	7739.JGI57531	1.6000000000000002e-19	102.8	RNF14	GO:0000003,GO:0000988,GO:0000989,GO:0002119,GO:0002164,GO:0003674,GO:0003712,GO:0003713,GO:0003824,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0006357,GO:0006464,GO:0007154,GO:0007165,GO:0007275,GO:0008150,GO:0008152,GO:0009719,GO:0009725,GO:0009791,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010646,GO:0014070,GO:0016567,GO:0016874,GO:0016879,GO:0016881,GO:0019219,GO:0019222,GO:0019538,GO:0019787,GO:0023051,GO:0023052,GO:0030518,GO:0030521,GO:0030522,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032355,GO:0032446,GO:0032501,GO:0032502,GO:0033143,GO:0033993,GO:0035257,GO:0035258,GO:0036211,GO:0040007,GO:0040008,GO:0040009,GO:0040010,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043627,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0045893,GO:0045927,GO:0045935,GO:0048518,GO:0048522,GO:0048545,GO:0048583,GO:0050681,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051427,GO:0051716,GO:0060255,GO:0060765,GO:0065007,GO:0070647,GO:0071704,GO:0080090,GO:0097305,GO:1901700,GO:2000112,GO:2001141	K11971		meNOG[21]	0A40Y@biNOG,0DRKG@chorNOG,0VEVV@meNOG,0Y5R1@NOG,13I9E@opiNOG,KOG1814@euNOG	NA|NA|NA	O	ring finger protein 14	Post-translational modification, protein turnover, chaperone functions
3065	PB.10427.1|HQ_sampleytBMi1Qu|cb6801_c9/f5p2/1754:1-1754(+)|HQ_sampleytBMi1Qu|cb6801_c9/f5p2/1754	7070.TC030785-PA	2.5999999999999994e-51	208.8			K15627		artNOG[6]	036IG@artNOG,0A1KU@biNOG,0STG8@inNOG,0VCGG@meNOG,0XQQK@NOG,13QBY@opiNOG,KOG2699@euNOG	NA|NA|NA	O	tether containing UBX domain for	Post-translational modification, protein turnover, chaperone functions
3066	PB.10437.1|HQ_sampleytBMi1Qu|cb6819_c0/f4p0/1932:1-1932(+)|HQ_sampleytBMi1Qu|cb6819_c0/f4p0/1932	7070.TC007349-PA	1.3999999999999997e-133	482.3		GO:0003674,GO:0003824,GO:0003943,GO:0008150,GO:0008152,GO:0008484,GO:0016787,GO:0016788	K01135		artNOG[6]	033T2@artNOG,09V22@biNOG,0SQTA@inNOG,0V61R@meNOG,12QD7@opiNOG,COG3119@NOG,KOG3867@euNOG	NA|NA|NA	P	Sulfatase	Inorganic ion transport and metabolism
