	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
2477	PB.7270.1|HQ_samplekLafXsSM|cb9597_c0/f2p0/862:1-862(+)|HQ_samplekLafXsSM|cb9597_c0/f2p0/862	6945.ISCW013570-PA	1.5e-23	115.5	MAX	GO:0000122,GO:0001071,GO:0003674,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0046982,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2000113,GO:2001141	K04453		artNOG[6]	0371T@artNOG,0A5S4@biNOG,0VKAJ@meNOG,11V1C@NOG,13UDN@opiNOG,KOG2483@euNOG	NA|NA|NA	K	Helix-loop-helix DNA-binding domain	Transcription
2478	PB.7276.1|HQ_samplekLafXsSM|cb9611_c0/f5p0/751:1-751(+)|HQ_samplekLafXsSM|cb9611_c0/f5p0/751	6945.ISCW016888-PA	4.6e-42	176.8					artNOG[6]	039QG@artNOG,0A70V@biNOG,0VHQW@meNOG,0XUB8@NOG,13RUX@opiNOG,KOG2712@euNOG	NA|NA|NA	K	Transcriptional Coactivator p15 (PC4)	Transcription
2479	PB.7281.1|HQ_samplekLafXsSM|cb9622_c0/f3p1/771:1-771(+)|HQ_samplekLafXsSM|cb9622_c0/f3p1/771	45351.NEMVEDRAFT_v1g238751-PA	9.1e-09	66.2					meNOG[21]	0JM6T@euNOG,0W0PZ@meNOG,0ZRKU@NOG,14EX3@opiNOG	NA|NA|NA			
2480	PB.7282.1|HQ_samplekLafXsSM|cb9625_c0/f3p0/734:1-734(+)|HQ_samplekLafXsSM|cb9625_c0/f3p0/734	34740.HMEL015760-PA	7.6e-37	159.5			K03926		artNOG[6]	038JI@artNOG,0A7KA@biNOG,0SURQ@inNOG,0TGTI@lepNOG,0VK73@meNOG,13U8W@opiNOG,COG1324@NOG,KOG3338@euNOG	NA|NA|NA	P	CutA1 divalent ion tolerance protein	Inorganic ion transport and metabolism
2481	PB.7293.1|HQ_samplekLafXsSM|cb9644_c0/f3p0/647:1-647(+)|HQ_samplekLafXsSM|cb9644_c0/f3p0/647	7227.FBpp0087881	1.4999999999999999e-33	148.3		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006091,GO:0006119,GO:0006121,GO:0006464,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0015980,GO:0016310,GO:0018065,GO:0018293,GO:0019538,GO:0022900,GO:0022904,GO:0036211,GO:0042773,GO:0042775,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0045333,GO:0055114,GO:0071704	K18168		artNOG[6]	037XI@artNOG,0A2ZT@biNOG,0GYWE@dipNOG,0I0QI@droNOG,0SUYP@inNOG,0VDUZ@meNOG,13STI@opiNOG,COG2938@NOG,KOG3326@euNOG	NA|NA|NA	S	Required for insertion of FAD cofactor into Scs-fp, the catalytic subunit of succinate dehydrogenase (SDH). SDH is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q). In is unclear whether it participates in the chemistry of FAD attachment (enzymatic function) or acts as a chaperone that maintains Scs-fp in a conformation that is susceptible to autocatalytic FAD attachment (By similarity)	Function Unknown
2482	PB.7296.1|HQ_samplekLafXsSM|cb9651_c0/f3p0/729:1-729(+)|HQ_samplekLafXsSM|cb9651_c0/f3p0/729	121225.PHUM032340-PA	2.3999999999999995e-80	303.9	ARPC4	GO:0000902,GO:0003674,GO:0003779,GO:0005198,GO:0005200,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0005885,GO:0006810,GO:0006897,GO:0006909,GO:0006950,GO:0006996,GO:0007010,GO:0007015,GO:0008064,GO:0008092,GO:0008150,GO:0008360,GO:0009611,GO:0009653,GO:0009987,GO:0010638,GO:0015629,GO:0016043,GO:0016192,GO:0022603,GO:0022604,GO:0022607,GO:0030029,GO:0030030,GO:0030031,GO:0030036,GO:0030832,GO:0030833,GO:0030838,GO:0030865,GO:0030866,GO:0031334,GO:0032271,GO:0032273,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0032989,GO:0032991,GO:0033043,GO:0034314,GO:0042060,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0044767,GO:0045010,GO:0048518,GO:0048522,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051493,GO:0051495,GO:0065007,GO:0065008,GO:0071822,GO:0071840,GO:0090066	K05755		artNOG[6]	032NA@artNOG,09UM9@biNOG,0SQG7@inNOG,0V5KT@meNOG,11G2F@NOG,135ZF@opiNOG,KOG1876@euNOG	NA|NA|NA	Z	protein 2 3 complex, subunit	Cytoskeleton
2483	PB.7297.1|HQ_samplekLafXsSM|cb9654_c0/f7p0/771:1-771(+)|HQ_samplekLafXsSM|cb9654_c0/f7p0/771	6945.ISCW011771-PA	6.3e-26	123.2					NOG[107]	0ZGX9@NOG	NA|NA|NA	S	cystatin	Function Unknown
2484	PB.7298.1|HQ_samplekLafXsSM|cb9654_c1/f2p0/866:1-866(+)|HQ_samplekLafXsSM|cb9654_c1/f2p0/866	6945.ISCW018604-PA	1.1e-07	62.8	CST3	GO:0000003,GO:0000302,GO:0000323,GO:0001501,GO:0001540,GO:0001654,GO:0001666,GO:0001775,GO:0002020,GO:0002062,GO:0002064,GO:0003006,GO:0003674,GO:0004857,GO:0004866,GO:0004869,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005578,GO:0005604,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005764,GO:0005768,GO:0005770,GO:0005771,GO:0005773,GO:0005783,GO:0005829,GO:0006275,GO:0006915,GO:0006950,GO:0006952,GO:0006979,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0007431,GO:0007548,GO:0007565,GO:0007566,GO:0007610,GO:0007622,GO:0007623,GO:0008150,GO:0008219,GO:0008284,GO:0008406,GO:0008584,GO:0009605,GO:0009611,GO:0009628,GO:0009636,GO:0009719,GO:0009725,GO:0009743,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010466,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010702,GO:0010703,GO:0010710,GO:0010711,GO:0010712,GO:0010713,GO:0010715,GO:0010716,GO:0010941,GO:0010951,GO:0012501,GO:0012505,GO:0014070,GO:0016020,GO:0016043,GO:0016265,GO:0019219,GO:0019222,GO:0019899,GO:0021700,GO:0022410,GO:0022414,GO:0022603,GO:0030154,GO:0030198,GO:0030234,GO:0030414,GO:0030424,GO:0030431,GO:0030855,GO:0031012,GO:0031090,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031329,GO:0031330,GO:0031667,GO:0031965,GO:0031967,GO:0031975,GO:0031982,GO:0032355,GO:0032501,GO:0032502,GO:0033218,GO:0033267,GO:0033554,GO:0033993,GO:0034103,GO:0034104,GO:0034599,GO:0034614,GO:0035272,GO:0036293,GO:0042127,GO:0042176,GO:0042177,GO:0042221,GO:0042277,GO:0042493,GO:0042542,GO:0042745,GO:0042747,GO:0042995,GO:0043005,GO:0043025,GO:0043062,GO:0043067,GO:0043086,GO:0043206,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0043627,GO:0044092,GO:0044246,GO:0044252,GO:0044297,GO:0044420,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044699,GO:0044702,GO:0044703,GO:0044706,GO:0044707,GO:0044708,GO:0044763,GO:0044767,GO:0045137,GO:0045740,GO:0045935,GO:0046546,GO:0046661,GO:0048468,GO:0048469,GO:0048471,GO:0048511,GO:0048512,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048545,GO:0048608,GO:0048610,GO:0048678,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050802,GO:0050896,GO:0051052,GO:0051054,GO:0051093,GO:0051128,GO:0051129,GO:0051171,GO:0051173,GO:0051216,GO:0051239,GO:0051241,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051704,GO:0051716,GO:0052547,GO:0052548,GO:0060008,GO:0060009,GO:0060255,GO:0060310,GO:0060311,GO:0060312,GO:0060313,GO:0060429,GO:0060548,GO:0061134,GO:0061135,GO:0061448,GO:0061458,GO:0065007,GO:0065009,GO:0070301,GO:0070482,GO:0070887,GO:0071840,GO:0080090,GO:0097305,GO:0097435,GO:0097458,GO:1901700,GO:1901701,GO:2000026,GO:2000112	K13897,K13898,K13899,K13900,K13901		meNOG[21]	0A8KX@biNOG,0IZZH@euNOG,0VIDX@meNOG,12CFJ@NOG,13TVN@opiNOG	NA|NA|NA	O	cystatin	Post-translational modification, protein turnover, chaperone functions
2485	PB.7314.1|HQ_samplekLafXsSM|cb9683_c0/f3p0/707:1-707(+)|HQ_samplekLafXsSM|cb9683_c0/f3p0/707	6945.ISCW021334-PA	1.0999999999999999e-61	241.9					artNOG[6]	037KH@artNOG,0A6VP@biNOG,0VHPR@meNOG,11IEZ@NOG,13QEN@opiNOG,KOG3444@euNOG	NA|NA|NA	U	trafficking protein particle complex subunit 2-like protein-like	Intracellular trafficking and secretion
2486	PB.7316.1|HQ_samplekLafXsSM|cb9685_c0/f4p0/490:1-490(+)|HQ_samplekLafXsSM|cb9685_c0/f4p0/490	6945.ISCW016115-PA	1.2e-30	138.3					artNOG[6]	0393Q@artNOG,0A86G@biNOG,0VJ25@meNOG,13W8R@opiNOG,COG0271@NOG,KOG3348@euNOG	NA|NA|NA	T	BolA-like protein	Signal Transduction
2487	PB.7319.1|HQ_samplekLafXsSM|cb9695_c0/f2p0/704:1-704(+)|HQ_samplekLafXsSM|cb9695_c0/f2p0/704	6945.ISCW009277-PA	1.1e-82	311.6					artNOG[6]	036UE@artNOG,0A1WV@biNOG,0VCSD@meNOG,11H6N@NOG,12U52@opiNOG,KOG4067@euNOG	NA|NA|NA	S	protein OPI10 homolog	Function Unknown
2488	PB.7320.1|HQ_samplekLafXsSM|cb9698_c0/f7p1/696:1-696(+)|HQ_samplekLafXsSM|cb9698_c0/f7p1/696	7070.TC005501-PB	2.8000000000000002e-33	147.5	MTACP1	GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006091,GO:0006119,GO:0006120,GO:0006629,GO:0006631,GO:0006633,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0015980,GO:0016053,GO:0016310,GO:0016597,GO:0019752,GO:0019842,GO:0022900,GO:0022904,GO:0031177,GO:0031406,GO:0032787,GO:0033218,GO:0036094,GO:0042773,GO:0042775,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0044710,GO:0044711,GO:0045333,GO:0046394,GO:0048037,GO:0051192,GO:0055114,GO:0071704,GO:0072330,GO:0072341,GO:1901576	K03955		artNOG[6]	037YU@artNOG,0A8MI@biNOG,0SUUN@inNOG,0VHMB@meNOG,13UR9@opiNOG,COG0236@NOG,KOG1748@euNOG	NA|NA|NA	C	Carrier of the growing fatty acid chain in fatty acid biosynthesis (By similarity)	Energy production and conversion
2489	PB.7321.1|HQ_samplekLafXsSM|cb9699_c0/f7p0/707:1-707(+)|HQ_samplekLafXsSM|cb9699_c0/f7p0/707	6945.ISCW001124-PA	7.599999999999999e-79	298.9	MLC-C	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0006928,GO:0008092,GO:0008150,GO:0009987,GO:0015629,GO:0016459,GO:0016460,GO:0016461,GO:0017022,GO:0030029,GO:0030048,GO:0031475,GO:0031476,GO:0031477,GO:0032036,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044763	K12751		artNOG[6]	036PI@artNOG,09T7N@biNOG,0V46K@meNOG,12P9P@opiNOG,COG5126@NOG,KOG0030@euNOG	NA|NA|NA	Z	light chain	Cytoskeleton
2490	PB.7322.1|HQ_samplekLafXsSM|cb9700_c0/f3p1/697:1-697(+)|HQ_samplekLafXsSM|cb9700_c0/f3p1/697	6945.ISCW020850-PA	7.899999999999999e-41	172.6			K09548		artNOG[6]	0385Z@artNOG,0A9TD@biNOG,0VKSQ@meNOG,11W40@NOG,13UW7@opiNOG,KOG3501@euNOG	NA|NA|NA	O	prefoldin subunit	Post-translational modification, protein turnover, chaperone functions
2491	PB.7326.1|HQ_samplekLafXsSM|cb9708_c103/f41p14/2429:1-2429(+)|HQ_samplekLafXsSM|cb9708_c103/f41p14/2429	6945.ISCW012683-PA	6.799999999999997e-103	380.6		GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0022008,GO:0030154,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044763,GO:0048731,GO:0048856,GO:0048869	K16663		artNOG[6]	034X7@artNOG,09UG8@biNOG,0V5FM@meNOG,0Y3Q0@NOG,12QV5@opiNOG,KOG1470@euNOG	NA|NA|NA	I	SEC14	Lipid metabolism
2492	PB.7326.3|HQ_samplekLafXsSM|cb9708_c103/f41p14/2429:31-1337(+)|HQ_samplekLafXsSM|cb9708_c14/f4p4/1307	6945.ISCW012683-PA	3.6999999999999994e-103	380.6		GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0022008,GO:0030154,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044763,GO:0048731,GO:0048856,GO:0048869	K16663		artNOG[6]	034X7@artNOG,09UG8@biNOG,0V5FM@meNOG,0Y3Q0@NOG,12QV5@opiNOG,KOG1470@euNOG	NA|NA|NA	I	SEC14	Lipid metabolism
2493	PB.7328.1|HQ_samplekLafXsSM|cb9708_c17/f2p1/3390:1-3390(+)|HQ_samplekLafXsSM|cb9708_c17/f2p1/3390	6945.ISCW015396-PA	1.3999999999999997e-125	456.4	SOX14	GO:0000902,GO:0000904,GO:0001071,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0007275,GO:0007399,GO:0007552,GO:0008150,GO:0008301,GO:0009653,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016043,GO:0016322,GO:0016358,GO:0019219,GO:0019222,GO:0021700,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0042551,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048468,GO:0048469,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:2000112,GO:2001141	K09268		artNOG[6]	03HFD@artNOG,0B4CF@biNOG,0IPZC@euNOG,0WGV3@meNOG,11PMB@NOG,13CXD@opiNOG	NA|NA|NA	K	HMG (high mobility group) box	Transcription
2494	PB.7329.1|HQ_samplekLafXsSM|cb9708_c19/f2p0/3023:1-3023(+)|HQ_samplekLafXsSM|cb9708_c19/f2p0/3023	6945.ISCW009899-PA	3.1999999999999994e-179	634.4		GO:0005575,GO:0005912,GO:0005924,GO:0005925,GO:0006140,GO:0006996,GO:0007010,GO:0007016,GO:0007275,GO:0007444,GO:0008104,GO:0008150,GO:0009118,GO:0009894,GO:0009966,GO:0009987,GO:0010506,GO:0010646,GO:0016043,GO:0019219,GO:0019220,GO:0019222,GO:0023051,GO:0030054,GO:0030055,GO:0030811,GO:0031323,GO:0031329,GO:0032318,GO:0032319,GO:0032501,GO:0032502,GO:0032507,GO:0033036,GO:0033121,GO:0033124,GO:0034613,GO:0035023,GO:0035218,GO:0035220,GO:0043087,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045185,GO:0046578,GO:0048513,GO:0048583,GO:0048731,GO:0048856,GO:0050789,GO:0050790,GO:0050794,GO:0051056,GO:0051171,GO:0051174,GO:0051179,GO:0051235,GO:0051336,GO:0051641,GO:0051651,GO:0065007,GO:0065008,GO:0065009,GO:0070161,GO:0070727,GO:0071840,GO:0080090,GO:1900542	K05760		artNOG[6]	035JA@artNOG,09VI1@biNOG,0V6HB@meNOG,0XRD4@NOG,12Q3X@opiNOG,KOG1703@euNOG	NA|NA|NA	T, Z	Paxillin	Signal Transduction; Cytoskeleton
2495	PB.7330.1|HQ_samplekLafXsSM|cb9708_c2/f50p1/689:1-689(+)|HQ_samplekLafXsSM|cb9708_c2/f50p1/689	6945.ISCW008173-PA	2.2000000000000002e-30	137.9	RPL15	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901576	K02877		artNOG[6]	033N4@artNOG,09VM5@biNOG,0V6KA@meNOG,12PD8@opiNOG,COG1632@NOG,KOG1678@euNOG	NA|NA|NA	J	Ribosomal protein L15	Translation
2496	PB.7347.1|HQ_samplekLafXsSM|cb9739_c0/f2p0/684:1-684(+)|HQ_samplekLafXsSM|cb9739_c0/f2p0/684	6945.ISCW024672-PA	1.1999999999999999e-41	175.3	MRPL48	GO:0000313,GO:0000315,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005761,GO:0005762,GO:0005840,GO:0006412,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0030529,GO:0031974,GO:0032543,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0070013,GO:0071704,GO:0071840,GO:1901576	K17429		artNOG[6]	037UX@artNOG,0A3B3@biNOG,0VE5V@meNOG,11XHC@NOG,13SA0@opiNOG,KOG4060@euNOG	NA|NA|NA	J	mitochondrial ribosomal protein, L48	Translation
2497	PB.7349.1|HQ_samplekLafXsSM|cb9745_c0/f3p0/662:1-662(+)|HQ_samplekLafXsSM|cb9745_c0/f3p0/662	6669.DappuP62353	2.9999999999999997e-29	134.0			K12260		artNOG[6]	03871@artNOG,0A6VQ@biNOG,0VHPT@meNOG,13UTV@opiNOG,COG5119@NOG,KOG3388@euNOG	NA|NA|NA	L	ParB-like nuclease domain	Replication and repair
2498	PB.7359.1|HQ_samplekLafXsSM|cb9765_c0/f2p0/648:1-648(+)|HQ_samplekLafXsSM|cb9765_c0/f2p0/648	6945.ISCW024010-PA	2e-49	201.1		GO:0003674,GO:0003824,GO:0004576,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0008150,GO:0008152,GO:0008250,GO:0010941,GO:0012505,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0031090,GO:0032991,GO:0042175,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0060548,GO:0065007,GO:0071944	K12668		artNOG[6]	037G3@artNOG,0A7NZ@biNOG,0VJKX@meNOG,11Q2I@NOG,13T0P@opiNOG,KOG1746@euNOG	NA|NA|NA	O	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit	Post-translational modification, protein turnover, chaperone functions
2499	PB.7363.1|HQ_samplekLafXsSM|cb9771_c0/f2p0/641:1-641(+)|HQ_samplekLafXsSM|cb9771_c0/f2p0/641	6945.ISCW016811-PA	1.1999999999999998e-78	298.1	SUG	GO:0007275,GO:0007568,GO:0008150,GO:0008340,GO:0010259,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044767			euNOG[57]	0YMHR@NOG,KOG3762@euNOG	NA|NA|NA	G	Major facilitator superfamily domain containing	Carbohydrate metabolism and transport
2500	PB.7368.1|HQ_samplekLafXsSM|cb9780_c0/f4p2/636:1-636(+)|HQ_samplekLafXsSM|cb9780_c0/f4p2/636	6945.ISCW010675-PA	4.2999999999999996e-52	209.9	TAPDELTA	GO:0003674,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005784,GO:0005786,GO:0005789,GO:0005791,GO:0005811,GO:0006621,GO:0008104,GO:0008150,GO:0009987,GO:0012505,GO:0016020,GO:0030529,GO:0030867,GO:0031090,GO:0032507,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0034613,GO:0035437,GO:0042175,GO:0042277,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0045185,GO:0048500,GO:0051179,GO:0051235,GO:0051641,GO:0051651,GO:0065007,GO:0065008,GO:0070727,GO:0070972,GO:0071256,GO:0072595	K04571		artNOG[6]	0385F@artNOG,09YF6@biNOG,0V9CZ@meNOG,11GCB@NOG,13VUQ@opiNOG,KOG4088@euNOG	NA|NA|NA	U	translocon-associated protein delta	Intracellular trafficking and secretion
2501	PB.7370.1|HQ_samplekLafXsSM|cb9782_c0/f2p0/636:1-636(+)|HQ_samplekLafXsSM|cb9782_c0/f2p0/636	6945.ISCW017935-PA	1.4999999999999998e-54	218.0			K13628		artNOG[6]	0378X@artNOG,0A6MA@biNOG,0VHFF@meNOG,13RB9@opiNOG,COG0316@NOG,KOG1120@euNOG	NA|NA|NA	P	iron-sulfur cluster assembly	Inorganic ion transport and metabolism
2502	PB.7371.1|HQ_samplekLafXsSM|cb9783_c0/f4p1/635:1-635(+)|HQ_samplekLafXsSM|cb9783_c0/f4p1/635	6945.ISCW016642-PA	4.5e-62	243.0	TSU	GO:0000003,GO:0000226,GO:0000375,GO:0000377,GO:0000398,GO:0000578,GO:0001709,GO:0003002,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006403,GO:0006405,GO:0006406,GO:0006725,GO:0006807,GO:0006810,GO:0006913,GO:0006996,GO:0007010,GO:0007017,GO:0007028,GO:0007097,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007173,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007293,GO:0007294,GO:0007308,GO:0007309,GO:0007310,GO:0007312,GO:0007314,GO:0007315,GO:0007316,GO:0007317,GO:0007350,GO:0007351,GO:0007389,GO:0008150,GO:0008152,GO:0008298,GO:0008358,GO:0008380,GO:0008595,GO:0009653,GO:0009790,GO:0009798,GO:0009880,GO:0009948,GO:0009950,GO:0009952,GO:0009953,GO:0009987,GO:0009994,GO:0010467,GO:0015931,GO:0016043,GO:0016070,GO:0016071,GO:0016482,GO:0019094,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0023052,GO:0030154,GO:0030529,GO:0030706,GO:0030716,GO:0030722,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032991,GO:0033036,GO:0034641,GO:0035145,GO:0035282,GO:0038127,GO:0040023,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044085,GO:0044087,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045451,GO:0045595,GO:0045995,GO:0046483,GO:0046595,GO:0046907,GO:0048468,GO:0048469,GO:0048477,GO:0048599,GO:0048609,GO:0048610,GO:0048646,GO:0048856,GO:0048869,GO:0050657,GO:0050658,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051028,GO:0051128,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051239,GO:0051640,GO:0051641,GO:0051647,GO:0051649,GO:0051656,GO:0051663,GO:0051716,GO:0060281,GO:0060284,GO:0060341,GO:0060810,GO:0060811,GO:0065007,GO:0070727,GO:0071013,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:2000026,GO:2000241	K12876		artNOG[6]	0373S@artNOG,09ZIY@biNOG,0VAFX@meNOG,11IHM@NOG,13SH6@opiNOG,KOG0130@euNOG	NA|NA|NA	A	RNA-binding protein	RNA processing and modification
2503	PB.7375.1|HQ_samplekLafXsSM|cb9787_c1/f2p0/615:1-615(+)|HQ_samplekLafXsSM|cb9787_c1/f2p0/615	6945.ISCW024287-PA	3.4e-27	127.1	LYRM7	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	K18170		meNOG[21]	0J1AI@euNOG,0VJH3@meNOG,12010@NOG,13UX5@opiNOG	NA|NA|NA	O	LYR motif containing 7	Post-translational modification, protein turnover, chaperone functions
2504	PB.7376.1|HQ_samplekLafXsSM|cb9788_c0/f2p0/649:1-649(+)|HQ_samplekLafXsSM|cb9788_c0/f2p0/649	6945.ISCW011771-PA	1.2e-25	122.1					NOG[107]	0ZGX9@NOG	NA|NA|NA	S	cystatin	Function Unknown
