	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
3219	PB.12847.1|HQ_sampleM3zMZywY|cb9539_c0/f2p1/1895:1-1895(+)|HQ_sampleM3zMZywY|cb9539_c0/f2p1/1895	6945.ISCW007956-PA	1.0999999999999997e-114	419.5		GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006842,GO:0007275,GO:0007568,GO:0008150,GO:0008340,GO:0008509,GO:0008514,GO:0009987,GO:0010259,GO:0010883,GO:0010889,GO:0015075,GO:0015137,GO:0015141,GO:0015142,GO:0015556,GO:0015711,GO:0015740,GO:0015744,GO:0015746,GO:0015849,GO:0016020,GO:0022857,GO:0022891,GO:0022892,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0035674,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0046942,GO:0046943,GO:0050789,GO:0051179,GO:0051234,GO:0055085,GO:0065007,GO:0071422,GO:0071702,GO:0071944	K14445		artNOG[6]	032AS@artNOG,09U24@biNOG,0V512@meNOG,12Q3H@opiNOG,COG0471@NOG,KOG1281@euNOG	NA|NA|NA	P	protein I'm not dead yet-like	Inorganic ion transport and metabolism
3220	PB.12852.1|HQ_sampleM3zMZywY|cb9562_c0/f2p1/1709:1-1709(+)|HQ_sampleM3zMZywY|cb9562_c0/f2p1/1709	6945.ISCW015272-PA	1.6999999999999998e-31	142.9					opiNOG[43]	0Z7YX@NOG,14G8X@opiNOG,KOG0297@euNOG	NA|NA|NA	O	RING	Post-translational modification, protein turnover, chaperone functions
3221	PB.12854.1|HQ_sampleM3zMZywY|cb9570_c0/f2p0/1807:1-1807(+)|HQ_sampleM3zMZywY|cb9570_c0/f2p0/1807	6945.ISCW019840-PA	8.299999999999997e-186	655.6			K08175		opiNOG[43]	0IG4W@euNOG,0Y4JH@NOG,12RTA@opiNOG	NA|NA|NA	G	sodium-dependent glucose transporter	Carbohydrate metabolism and transport
3222	PB.12857.1|HQ_sampleM3zMZywY|cb9579_c0/f10p1/1802:1-1802(+)|HQ_sampleM3zMZywY|cb9579_c0/f10p1/1802	7176.CPIJ007788-PA	1.0999999999999997e-164	585.5		GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0016787,GO:0070011	K01372		artNOG[6]	032JY@artNOG,09VGX@biNOG,0GVFW@dipNOG,0SPG8@inNOG,0V6G6@meNOG,12NMF@opiNOG,COG3579@NOG,KOG4128@euNOG	NA|NA|NA	E	Peptidase C1-like family	Amino Acid metabolism and transport
3223	PB.12859.1|HQ_sampleM3zMZywY|cb9582_c0/f3p1/1777:1-1777(+)|HQ_sampleM3zMZywY|cb9582_c0/f3p1/1777	6945.ISCW022085-PA	1.7e-07	63.2			K01025		euNOG[57]	11H56@NOG,KOG1584@euNOG	NA|NA|NA	S	Sulfotransferase	Function Unknown
3224	PB.12864.1|HQ_sampleM3zMZywY|cb9597_c0/f13p4/1700:1-1700(+)|HQ_sampleM3zMZywY|cb9597_c0/f13p4/1700	6945.ISCW020908-PA	6.999999999999999e-94	350.1		GO:0003674,GO:0005215,GO:0005342,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015291,GO:0015355,GO:0015711,GO:0015718,GO:0015849,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0044699,GO:0044763,GO:0044765,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702	K08186,K11810		euNOG[57]	COG0477@NOG,KOG2504@euNOG	NA|NA|NA	G	solute carrier family 16, member	Carbohydrate metabolism and transport
3225	PB.12866.1|HQ_sampleM3zMZywY|cb9604_c1/f2p1/1178:1-1178(+)|HQ_sampleM3zMZywY|cb9604_c1/f2p1/1178	6945.ISCW008460-PA	3.5999999999999994e-89	334.0		GO:0000375,GO:0000377,GO:0000398,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0030529,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0071011,GO:0071013,GO:0071704,GO:0090304,GO:1901360	K13206		artNOG[6]	037IC@artNOG,0A2YA@biNOG,0VDTI@meNOG,0Z5A1@NOG,13N3A@opiNOG,KOG2117@euNOG	NA|NA|NA	S	Coiled-coil domain-containing protein 55 (DUF2040)	Function Unknown
3226	PB.12869.1|HQ_sampleM3zMZywY|cb9615_c0/f2p0/1799:1-1799(+)|HQ_sampleM3zMZywY|cb9615_c0/f2p0/1799	6945.ISCW024353-PA	9.999999999999999e-48	196.8					meNOG[21]	0KDB9@euNOG,0WCUE@meNOG,112U2@NOG,14THH@opiNOG	NA|NA|NA	L	Inherit from euNOG: Retrotransposon protein	Replication and repair
3227	PB.12872.1|HQ_sampleM3zMZywY|cb9620_c0/f3p0/1791:1-1791(+)|HQ_sampleM3zMZywY|cb9620_c0/f3p0/1791	6945.ISCW023309-PA	1.899999999999999e-251	873.6					artNOG[6]	039MX@artNOG,0ABY7@biNOG,0J6S5@euNOG,0VP1D@meNOG,0Y230@NOG,13YPX@opiNOG	NA|NA|NA	S	THAP	Function Unknown
3228	PB.12873.1|HQ_sampleM3zMZywY|cb9623_c0/f3p0/1798:1-1798(+)|HQ_sampleM3zMZywY|cb9623_c0/f3p0/1798	6945.ISCW005544-PA	2.1999999999999992e-215	753.8		GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0009055,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	K07426,K07427,K15001,K15007		opiNOG[43]	12PHR@opiNOG,COG2124@NOG,KOG0157@euNOG	NA|NA|NA	Q	Cytochrome p450	Secondary Structure
3229	PB.12882.1|HQ_sampleM3zMZywY|cb9646_c1/f2p4/1788:1-1788(+)|HQ_sampleM3zMZywY|cb9646_c1/f2p4/1788	6945.ISCW012580-PA	1.0999999999999996e-169	602.1					artNOG[6]	03HRJ@artNOG,0B594@biNOG,0IRT7@euNOG,0WHVT@meNOG,0XP3J@NOG,13EDZ@opiNOG	NA|NA|NA	G	Inherit from biNOG: glyoxalase domain containing 4	Carbohydrate metabolism and transport
3230	PB.12891.1|HQ_sampleM3zMZywY|cb9681_c0/f2p0/1294:1-1294(+)|HQ_sampleM3zMZywY|cb9681_c0/f2p0/1294	12957.ACEP_00014558-PA	6.7e-49	200.3	ROX8	GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005685,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008143,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0010468,GO:0016070,GO:0016071,GO:0019219,GO:0019222,GO:0030529,GO:0030532,GO:0031323,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043484,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0048024,GO:0050684,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070717,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363	K13201		artNOG[6]	0321Z@artNOG,09TBQ@biNOG,0SPJX@inNOG,0V4AW@meNOG,0XQ8U@NOG,12SDP@opiNOG,KOG0148@euNOG	NA|NA|NA	A, J	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	RNA processing and modification; Translation
3231	PB.12892.1|HQ_sampleM3zMZywY|cb9684_c0/f2p0/1750:1-1750(+)|HQ_sampleM3zMZywY|cb9684_c0/f2p0/1750	6945.ISCW010034-PA	1.2999999999999996e-167	595.1		GO:0003674,GO:0003824,GO:0004062,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006790,GO:0008146,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016782,GO:0034930,GO:0044237,GO:0044424,GO:0044444,GO:0044464			meNOG[21]	0V4UQ@meNOG,11H56@NOG,12P7D@opiNOG,KOG1584@euNOG	NA|NA|NA	S	Sulfotransferase	Function Unknown
3232	PB.12895.1|HQ_sampleM3zMZywY|cb9699_c0/f2p1/1755:1-1755(+)|HQ_sampleM3zMZywY|cb9699_c0/f2p1/1755	6945.ISCW011208-PA	2.5e-46	192.2		GO:0002165,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005912,GO:0005924,GO:0005925,GO:0006996,GO:0007010,GO:0007016,GO:0007275,GO:0007444,GO:0007472,GO:0007475,GO:0007476,GO:0007552,GO:0007560,GO:0008092,GO:0008104,GO:0008150,GO:0008587,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009987,GO:0016043,GO:0030054,GO:0030055,GO:0032501,GO:0032502,GO:0032507,GO:0033036,GO:0034613,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045185,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0051179,GO:0051235,GO:0051641,GO:0051651,GO:0065007,GO:0065008,GO:0070161,GO:0070727,GO:0071840	K18080		artNOG[6]	033QY@artNOG,09WP7@biNOG,0V7MS@meNOG,0XSUT@NOG,12U1J@opiNOG,KOG1930@euNOG,KOG2283@euNOG	NA|NA|NA	T, Z	Phosphotyrosine-binding domain	Signal Transduction; Cytoskeleton
3233	PB.12905.1|HQ_sampleM3zMZywY|cb9730_c0/f15p2/1784:1-1784(+)|HQ_sampleM3zMZywY|cb9730_c0/f15p2/1784	6945.ISCW018647-PA	6.099999999999996e-290	1001.5			K09531		artNOG[6]	033WC@artNOG,0A2VB@biNOG,0VDQW@meNOG,139NQ@opiNOG,COG0484@NOG,KOG0718@euNOG	NA|NA|NA	O	dnaJ homolog subfamily C member	Post-translational modification, protein turnover, chaperone functions
3234	PB.12922.1|HQ_sampleM3zMZywY|cb9784_c0/f3p0/1671:1-1671(+)|HQ_sampleM3zMZywY|cb9784_c0/f3p0/1671	6945.ISCW021645-PA	1.4999999999999997e-186	657.9					artNOG[6]	038JD@artNOG,0A0XV@biNOG,0VEPI@meNOG,0ZSRX@NOG,13N9J@opiNOG,KOG2384@euNOG	NA|NA|NA	S	G-patch domain	Function Unknown
3235	PB.12923.1|HQ_sampleM3zMZywY|cb9784_c1/f2p0/1765:1-1765(+)|HQ_sampleM3zMZywY|cb9784_c1/f2p0/1765	6945.ISCW021645-PA	2.1999999999999996e-183	647.5					artNOG[6]	038JD@artNOG,0A0XV@biNOG,0VEPI@meNOG,0ZSRX@NOG,13N9J@opiNOG,KOG2384@euNOG	NA|NA|NA	S	G-patch domain	Function Unknown
3236	PB.12924.1|HQ_sampleM3zMZywY|cb9784_c7/f2p0/1679:1-1679(+)|HQ_sampleM3zMZywY|cb9784_c7/f2p0/1679	6945.ISCW021645-PA	2.299999999999999e-182	644.0					artNOG[6]	038JD@artNOG,0A0XV@biNOG,0VEPI@meNOG,0ZSRX@NOG,13N9J@opiNOG,KOG2384@euNOG	NA|NA|NA	S	G-patch domain	Function Unknown
3237	PB.12930.1|HQ_sampleM3zMZywY|cb9794_c0/f18p2/1741:1-1741(+)|HQ_sampleM3zMZywY|cb9794_c0/f18p2/1741	6945.ISCW015613-PA	1.1999999999999991e-301	1040.4	PRAT	GO:0000003,GO:0003674,GO:0003824,GO:0004044,GO:0006139,GO:0006144,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007275,GO:0007276,GO:0007292,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009058,GO:0009112,GO:0009113,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009790,GO:0009987,GO:0010259,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019953,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0034641,GO:0034654,GO:0040016,GO:0042440,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044699,GO:0044702,GO:0044707,GO:0044710,GO:0044763,GO:0044767,GO:0046040,GO:0046112,GO:0046148,GO:0046390,GO:0046483,GO:0048477,GO:0048609,GO:0048856,GO:0051301,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K00764		artNOG[6]	035GS@artNOG,09YVC@biNOG,0V9T4@meNOG,12R4C@opiNOG,COG0034@NOG,KOG0572@euNOG	NA|NA|NA	F	Glutamine phosphoribosylpyrophosphate amidotransferase	Nucleotide metabolism and transport
3238	PB.12936.1|HQ_sampleM3zMZywY|cb9822_c0/f2p0/1412:1-1412(+)|HQ_sampleM3zMZywY|cb9822_c0/f2p0/1412	7897.ENSLACP00000012631	1.3e-32	146.4	HERC3	GO:0000003,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010876,GO:0016023,GO:0016567,GO:0016874,GO:0016879,GO:0016881,GO:0019538,GO:0019787,GO:0019915,GO:0019941,GO:0030163,GO:0031410,GO:0031982,GO:0031988,GO:0032446,GO:0033036,GO:0036211,GO:0042787,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0051179,GO:0051603,GO:0070647,GO:0071704,GO:1901575	K10614,K10615		meNOG[21]	09ZJH@biNOG,0DFEY@chorNOG,0VCYN@meNOG,12NRN@opiNOG,1CQ4Q@veNOG,COG5021@NOG,COG5184@NOG,KOG0941@euNOG	NA|NA|NA	O	HECT and RLD domain containing E3 ubiquitin protein ligase	Post-translational modification, protein turnover, chaperone functions
3239	PB.12943.1|HQ_sampleM3zMZywY|cb9856_c0/f9p1/1717:1-1717(+)|HQ_sampleM3zMZywY|cb9856_c0/f9p1/1717	6945.ISCW005363-PA	1.4000000000000003e-17	96.7		GO:0000026,GO:0000030,GO:0003674,GO:0003824,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016757,GO:0016758,GO:0022008,GO:0030154,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044763,GO:0048731,GO:0048856,GO:0048869	K03844		artNOG[6]	035UE@artNOG,09W23@biNOG,0V707@meNOG,12Q59@opiNOG,COG0438@NOG,KOG1387@euNOG	NA|NA|NA	M	Glycosyl transferases group 1	Cell wall/membrane/envelope biogenesis
3240	PB.12944.1|HQ_sampleM3zMZywY|cb9859_c0/f2p0/1752:1-1752(+)|HQ_sampleM3zMZywY|cb9859_c0/f2p0/1752	6945.ISCW007349-PA	7.399999999999998e-115	419.9	CYP303A1	GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0007275,GO:0007423,GO:0008150,GO:0009055,GO:0016020,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048513,GO:0048731,GO:0048856	K14937		artNOG[6]	031Y4@artNOG,09TUB@biNOG,0V59K@meNOG,12SZU@opiNOG,COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
3241	PB.12945.1|HQ_sampleM3zMZywY|cb985_c13/f7p0/2810:1-2810(+)|HQ_sampleM3zMZywY|cb985_c13/f7p0/2810	7757.ENSPMAP00000000010	3.999999999999998e-296	1022.7	KAT2B	GO:0000079,GO:0000123,GO:0000124,GO:0000125,GO:0000428,GO:0000775,GO:0000776,GO:0000902,GO:0000904,GO:0000988,GO:0000989,GO:0001701,GO:0001756,GO:0001838,GO:0001841,GO:0001843,GO:0001932,GO:0001933,GO:0002009,GO:0003002,GO:0003674,GO:0003682,GO:0003712,GO:0003713,GO:0003824,GO:0004402,GO:0004468,GO:0004857,GO:0004860,GO:0004861,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005671,GO:0005694,GO:0005700,GO:0005737,GO:0005819,GO:0005856,GO:0006109,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006360,GO:0006361,GO:0006366,GO:0006367,GO:0006464,GO:0006469,GO:0006473,GO:0006474,GO:0006475,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007050,GO:0007154,GO:0007165,GO:0007166,GO:0007219,GO:0007275,GO:0007389,GO:0007399,GO:0007409,GO:0007412,GO:0007417,GO:0007420,GO:0007517,GO:0008080,GO:0008150,GO:0008152,GO:0008283,GO:0008285,GO:0009058,GO:0009059,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009952,GO:0009987,GO:0010033,GO:0010243,GO:0010467,GO:0010468,GO:0010484,GO:0010485,GO:0010556,GO:0010557,GO:0010559,GO:0010563,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010675,GO:0010835,GO:0010941,GO:0014020,GO:0015629,GO:0015630,GO:0016043,GO:0016070,GO:0016331,GO:0016358,GO:0016407,GO:0016410,GO:0016538,GO:0016568,GO:0016569,GO:0016570,GO:0016573,GO:0016578,GO:0016579,GO:0016591,GO:0016740,GO:0016746,GO:0016747,GO:0018076,GO:0018130,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019207,GO:0019210,GO:0019219,GO:0019220,GO:0019222,GO:0019438,GO:0019538,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0021537,GO:0021915,GO:0022008,GO:0022037,GO:0022402,GO:0023052,GO:0030016,GO:0030017,GO:0030030,GO:0030154,GO:0030182,GO:0030234,GO:0030291,GO:0030880,GO:0030900,GO:0030901,GO:0030902,GO:0030914,GO:0031175,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031365,GO:0031399,GO:0031400,GO:0031647,GO:0031672,GO:0031674,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032774,GO:0032868,GO:0032869,GO:0032870,GO:0032989,GO:0032990,GO:0032991,GO:0033276,GO:0033673,GO:0034641,GO:0034645,GO:0034654,GO:0035148,GO:0035239,GO:0035264,GO:0035282,GO:0035295,GO:0036211,GO:0040007,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042641,GO:0042981,GO:0043009,GO:0043067,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043292,GO:0043412,GO:0043434,GO:0043543,GO:0043549,GO:0043966,GO:0043967,GO:0043983,GO:0043997,GO:0044092,GO:0044154,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044451,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045736,GO:0045786,GO:0045859,GO:0045893,GO:0045935,GO:0045936,GO:0045944,GO:0046483,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048598,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051248,GO:0051252,GO:0051254,GO:0051276,GO:0051338,GO:0051348,GO:0051716,GO:0051726,GO:0055029,GO:0060049,GO:0060255,GO:0060429,GO:0060562,GO:0060606,GO:0061053,GO:0061061,GO:0061564,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070461,GO:0070646,GO:0070647,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0071840,GO:0071900,GO:0071901,GO:0072175,GO:0072686,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:2000112,GO:2001141	K06062		meNOG[21]	09YE2@biNOG,0DJU7@chorNOG,0V9BR@meNOG,12NNQ@opiNOG,1CUMB@veNOG,COG5076@NOG,KOG1472@euNOG	NA|NA|NA	B	K(lysine) acetyltransferase	Chromatin Structure and dynamics
3242	PB.12946.1|HQ_sampleM3zMZywY|cb985_c1/f2p0/1302:1-1302(+)|HQ_sampleM3zMZywY|cb985_c1/f2p0/1302	7739.JGI84516	3.4999999999999994e-45	188.0	KAT2B	GO:0000079,GO:0000123,GO:0000124,GO:0000125,GO:0000428,GO:0000775,GO:0000776,GO:0000902,GO:0000904,GO:0000988,GO:0000989,GO:0001701,GO:0001756,GO:0001838,GO:0001841,GO:0001843,GO:0001932,GO:0001933,GO:0002009,GO:0003002,GO:0003674,GO:0003682,GO:0003712,GO:0003713,GO:0003824,GO:0004402,GO:0004468,GO:0004857,GO:0004860,GO:0004861,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005671,GO:0005694,GO:0005700,GO:0005737,GO:0005819,GO:0005856,GO:0006109,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006360,GO:0006361,GO:0006366,GO:0006367,GO:0006464,GO:0006469,GO:0006473,GO:0006474,GO:0006475,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007050,GO:0007154,GO:0007165,GO:0007166,GO:0007219,GO:0007275,GO:0007389,GO:0007399,GO:0007409,GO:0007412,GO:0007417,GO:0007420,GO:0007517,GO:0008080,GO:0008150,GO:0008152,GO:0008283,GO:0008285,GO:0009058,GO:0009059,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009952,GO:0009987,GO:0010033,GO:0010243,GO:0010467,GO:0010468,GO:0010484,GO:0010485,GO:0010556,GO:0010557,GO:0010559,GO:0010563,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010675,GO:0010835,GO:0010941,GO:0014020,GO:0015629,GO:0015630,GO:0016043,GO:0016070,GO:0016331,GO:0016358,GO:0016407,GO:0016410,GO:0016538,GO:0016568,GO:0016569,GO:0016570,GO:0016573,GO:0016578,GO:0016579,GO:0016591,GO:0016740,GO:0016746,GO:0016747,GO:0018076,GO:0018130,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019207,GO:0019210,GO:0019219,GO:0019220,GO:0019222,GO:0019438,GO:0019538,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0021537,GO:0021915,GO:0022008,GO:0022037,GO:0022402,GO:0023052,GO:0030016,GO:0030017,GO:0030030,GO:0030154,GO:0030182,GO:0030234,GO:0030291,GO:0030880,GO:0030900,GO:0030901,GO:0030902,GO:0030914,GO:0031175,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031365,GO:0031399,GO:0031400,GO:0031647,GO:0031672,GO:0031674,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032774,GO:0032868,GO:0032869,GO:0032870,GO:0032989,GO:0032990,GO:0032991,GO:0033276,GO:0033673,GO:0034641,GO:0034645,GO:0034654,GO:0035148,GO:0035239,GO:0035264,GO:0035282,GO:0035295,GO:0036211,GO:0040007,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042641,GO:0042981,GO:0043009,GO:0043067,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043292,GO:0043412,GO:0043434,GO:0043543,GO:0043549,GO:0043966,GO:0043967,GO:0043983,GO:0043997,GO:0044092,GO:0044154,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044451,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045736,GO:0045786,GO:0045859,GO:0045893,GO:0045935,GO:0045936,GO:0045944,GO:0046483,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048598,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051248,GO:0051252,GO:0051254,GO:0051276,GO:0051338,GO:0051348,GO:0051716,GO:0051726,GO:0055029,GO:0060049,GO:0060255,GO:0060429,GO:0060562,GO:0060606,GO:0061053,GO:0061061,GO:0061564,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070461,GO:0070646,GO:0070647,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0071840,GO:0071900,GO:0071901,GO:0072175,GO:0072686,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:2000112,GO:2001141	K06062		meNOG[21]	09YE2@biNOG,0DJU7@chorNOG,0V9BR@meNOG,12NNQ@opiNOG,COG5076@NOG,KOG1472@euNOG	NA|NA|NA	B, K	K(lysine) acetyltransferase	Chromatin Structure and dynamics; Transcription
